index,Vina,Drug,SMILES
3622,-6.9,OHARRINGTONINE,CC(C)CCC(C(C(=O)OC)O)(C(=O)OC1C2C3=CC4=C(C=C3CCN5C2(CCC5)C=C1OC)OCO4)O
3623,-6.9,OLICERIDINE,COC1=C(SC=C1)CNCCC2(CCOC3(C2)CCCC3)C4=CC=CC=N4
3624,-6.9,ORBOFIBAN,CCOC(=O)CCNC(=O)NC1CCN(C1=O)C2=CC=C(C=C2)C(=N)N
3625,-6.9,ORILOTIMOD,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)NC(=O)CCC(C(=O)O)N
3626,-6.9,ORM-13070,COCC1=C(N=CC=C1)N2CCN(CC2)CC3COC4=CC=CC=C4O3
3627,-6.9,ORMELOXIFENE,CC1(C(C(C2=C(O1)C=C(C=C2)OC)C3=CC=C(C=C3)OCCN4CCCC4)C5=CC=CC=C5)C
3628,-6.9,OSI-632,C1CCN(C1)CCCCNC(=O)NC2=C(C(=NS2)OCC3=C(C=C(C=C3F)Br)F)C(=O)N
3629,-6.9,OSMADIZONE,C1=CC=C(C=C1)NN(C2=CC=CC=C2)C(=O)C(CCS(=O)C3=CC=CC=C3)C(=O)O
3630,-6.9,OTAPLIMASTAT,CC(=O)N(CCCCNCCCN1C(=O)C2=CC=CC=C2NC1=O)CCCN3C(=O)C4=CC=CC=C4NC3=O
3631,-6.9,OXANDROLONE,CC12CCC3C(C1CCC2(C)O)CCC4C3(COC(=O)C4)C
3632,-6.9,OXINDANAC,C1CC2=CC(=C(C=C2C1C(=O)O)O)C(=O)C3=CC=CC=C3
3633,-6.9,OXYPYRRONIUM,C[N+]1(CCCC1COC(=O)C(C2CCCCC2)(C3=CC=CC=C3)O)C
3634,-6.9,OZANIMOD,CC(C)OC1=C(C=C(C=C1)C2=NC(=NO2)C3=C4CCC(C4=CC=C3)NCCO)C#N
3635,-6.9,PELUBIPROFEN,CC(C1=CC=C(C=C1)C=C2CCCCC2=O)C(=O)O
3636,-6.9,PEMAFIBRATE,CCC(C(=O)O)OC1=CC=CC(=C1)CN(CCCOC2=CC=C(C=C2)OC)C3=NC4=CC=CC=C4O3
3637,-6.9,PENTAFLURANOL,CC(C1=CC(=C(C=C1)O)F)C(CC(F)(F)F)C2=CC(=C(C=C2)O)F
3638,-6.9,PENTOSALEN,CC(=CCOC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2)C
3639,-6.9,PERADOXIME,COC1=CC=CC(=C1)C=NOCC(CN2CCN(CC2)C3=CC=CC=C3OC)O
3640,-6.9,PERFLUBRODEC,C(C(C(C(C(C(F)(F)Br)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F
3641,-6.9,PERISOXAL,C1CCN(CC1)CC(C2=NOC(=C2)C3=CC=CC=C3)O
3642,-6.9,PHA-543613,C1CN2CCC1C(C2)NC(=O)C3=NC=C4C(=C3)C=CO4
3643,-6.9,PHENOLSULFONPHTHALEIN,C1=CC=C2C(=C1)C(OS2(=O)=O)(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O
3644,-6.9,PICLAMILAST,COC1=C(C=C(C=C1)C(=O)NC2=C(C=NC=C2Cl)Cl)OC3CCCC3
3645,-6.9,PICODRALAZINE,C1=CC=C2C(=C1)C(=NN=C2NN)CC3=CC=NC=C3
3646,-6.9,PICOPERINE,C1CCN(CC1)CCN(CC2=CC=CC=N2)C3=CC=CC=C3
3647,-6.9,PIOGLITAZONE,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
3648,-6.9,PIPRATECOL,COC1=CC=CC=C1N2CCN(CC2)CC(C3=CC(=C(C=C3)O)O)O
3649,-6.9,PIRETANIDE,C1CCN(C1)C2=C(C(=CC(=C2)C(=O)O)S(=O)(=O)N)OC3=CC=CC=C3
3650,-6.9,PIROXICAM,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3
3651,-6.9,PODILFEN,CC1=CSC(=N1)N2CCN(CC2)C(C)CC3=CC4=C(C=C3)OCO4
3652,-6.9,PORFIROMYCIN,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4C)N
3653,-6.9,PRASTERONE SULFURIC ACID,CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)OS(=O)(=O)O)C
3654,-6.9,PRIMIDOLOL,CC1=CC=CC=C1OCC(CNCCN2C=C(C(=O)NC2=O)C)O
3655,-6.9,PRITELIVIR,CC1=C(SC(=N1)N(C)C(=O)CC2=CC=C(C=C2)C3=CC=CC=N3)S(=O)(=O)N
3656,-6.9,PROMEGESTONE,CCC(=O)C1(CCC2C1(CCC3=C4CCC(=O)C=C4CCC23)C)C
3657,-6.9,PROMESTRIENE,CCCOC1=CC2=C(C=C1)C3CCC4(C(C3CC2)CCC4OC)C
3658,-6.9,PROPENZOLATE,CN1CCCC(C1)OC(=O)C(C2CCCCC2)(C3=CC=CC=C3)O
3659,-6.9,PROPIZEPINE,CC(CN1C2=CC=CC=C2NC3=C(C1=O)C=CC=N3)N(C)C
3660,-6.9,PROROXAN,C1CN(CC1C2=CC=CC=C2)CCC(=O)C3=CC4=C(C=C3)OCCO4
3661,-6.9,PROTHIXENE,CN(C)CCC=C1C2=CC=CC=C2SC3=CC=CC=C31
3662,-6.9,PROTOKYLOL,CC(CC1=CC2=C(C=C1)OCO2)NCC(C3=CC(=C(C=C3)O)O)O
3663,-6.9,PROXORPHAN,C1CC1CN2CCC34COCCC3C2CC5=C4C=C(C=C5)O
3664,-6.9,PRX-03140,CC(C)N1C2=C(C=CS2)C(=C(C1=O)C(=O)NCCCN3CCCCC3)O
3665,-6.9,PUMAFENTRINE,CCOC1=C(C=C2C(=C1)C3CN(CCC3N=C2C4=CC=C(C=C4)C(=O)N(C(C)C)C(C)C)C)OC
3666,-6.9,PYRATHIAZINE,C1CCN(C1)CCN2C3=CC=CC=C3SC4=CC=CC=C42
3667,-6.9,QUETIAPINE,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42
3668,-6.9,QUINAZOSIN,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)CC=C)N)OC
3669,-6.9,QUINFAMIDE,C1CC2=C(C=CC(=C2)OC(=O)C3=CC=CO3)N(C1)C(=O)C(Cl)Cl
3670,-6.9,RAXOFELAST,CC1=C(C(=C(C2=C1OC(C2)CC(=O)O)C)OC(=O)C)C
3671,-6.9,RAZUPENEM,CC1C=C(CN1)C2=CSC(=N2)SC3=C(N4C(C3C)C(C4=O)C(C)O)C(=O)O
3672,-6.9,REFAMETINIB,COC1=CC(=C(C(=C1NS(=O)(=O)C2(CC2)CC(CO)O)NC3=C(C=C(C=C3)I)F)F)F
3673,-6.9,RETASPIMYCIN,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=C(C(=C2O)C1)NCC=C)O)C)OC)OC(=O)N)C)C)O)OC
3674,-6.9,REVEFENACIN,CN(CCN1CCC(CC1)OC(=O)NC2=CC=CC=C2C3=CC=CC=C3)C(=O)C4=CC=C(C=C4)CN5CCC(CC5)C(=O)N
3675,-6.9,RIFAPENTINE,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C6CCCC6)C
3676,-6.9,RIVICICLIB,CN1CCC(C1CO)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O
3677,-6.9,ROBENACOXIB,CCC1=CC(=C(C=C1)NC2=C(C(=CC(=C2F)F)F)F)CC(=O)O
3678,-6.9,ROFECOXIB,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3
3679,-6.9,ROLODINE,CC1=NC2=C(C=CN2)C(=N1)NCC3=CC=CC=C3
3680,-6.9,ROXOPERONE,CN1C(=O)CC2(C1=O)CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F
3681,-6.9,SAGOPILONE,CC1CCCC2(C(O2)CC(OC(=O)CC(C(C(=O)C(C1O)CC=C)(C)C)O)C3=CC4=C(C=C3)SC(=N4)C)C
3682,-6.9,SALFLUVERINE,C1=CC=C(C(=C1)C(=O)NC2=CC=CC(=C2)C(F)(F)F)O
3683,-6.9,SANTONIN,CC1C2CCC3(C=CC(=O)C(=C3C2OC1=O)C)C
3684,-6.9,SARPOGRELATE,CN(C)CC(COC1=CC=CC=C1CCC2=CC(=CC=C2)OC)OC(=O)CCC(=O)O
3685,-6.9,SAXAGLIPTIN,C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N
3686,-6.9,SCH-900271,CC1(CC1)CCCC2=CC(=O)OC3=C2C(=O)NC(=O)N3
3687,-6.9,SERIDOPIDINE,CCN1CCC(CC1)C2=CC(=CC(=C2)S(=O)(=O)C)F
3688,-6.9,SIMENDAN,CC1CC(=O)NN=C1C2=CC=C(C=C2)NN=C(C#N)C#N
3689,-6.9,SIMMITECAN,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CC=C)OC(=O)N6CCC(CC6)N7CCCCC7)N=C4C3=C2)O.Cl
3690,-6.9,SINEFUNGIN,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CC(CCC(C(=O)O)N)N)O)O)N
3691,-6.9,SOTICLESTAT,C1CN(CCC1(CC2=CC=CC=C2)O)C(=O)C3=C(N=CC=C3)C4=CC=NC=C4
3692,-6.9,SOVAPREVIR,CC(C)(C)C(CC(=O)N1CCCCC1)C(=O)N2CC(CC2C(=O)NC3(CC3C=C)C(=O)NS(=O)(=O)C4CC4)OC5=CC(=NC6=C5C=CC(=C6)OC)C7=CC=CC=C7
3693,-6.9,SPEBRUTINIB,COCCOC1=CC=C(C=C1)NC2=NC=C(C(=N2)NC3=CC(=CC=C3)NC(=O)C=C)F
3694,-6.9,SPIRIPROSTIL,CCCCCCC1CCC2(C1CCCCCCC(=O)O)C(=O)NC(=O)N2
3695,-6.9,STALLIMYCIN,CN1C=C(C=C1C(=O)NC2=CN(C(=C2)C(=O)NC3=CN(C(=C3)C(=O)NCCC(=N)N)C)C)NC=O
3696,-6.9,SULFINALOL,CC(CCC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)S(=O)C)O
3697,-6.9,SUNCILLIN,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NS(=O)(=O)O)C(=O)O)C
3698,-6.9,SUNITINIB,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C
3699,-6.9,SUXEMERID,CC1(CC(CC(N1C)(C)C)OC(=O)CCC(=O)OC2CC(N(C(C2)(C)C)C)(C)C)C
3700,-6.9,TEBIPENEM PIVOXIL,CC1C2C(C(=O)N2C(=C1SC3CN(C3)C4=NCCS4)C(=O)OCOC(=O)C(C)(C)C)C(C)O
3701,-6.9,TEDIZOLID PHOSPHATE,CN1N=C(N=N1)C2=NC=C(C=C2)C3=C(C=C(C=C3)N4CC(OC4=O)COP(=O)(O)O)F
3702,-6.9,TEDIZOLID,CN1N=C(N=N1)C2=NC=C(C=C2)C3=C(C=C(C=C3)N4CC(OC4=O)CO)F
3703,-6.9,TENOFOVIR ALAFENAMIDE,CC(C)OC(=O)C(C)NP(=O)(COC(C)CN1C=NC2=C(N=CN=C21)N)OC3=CC=CC=C3
3704,-6.9,TERIZIDONE,C1C(C(=O)NO1)N=CC2=CC=C(C=C2)C=NC3CONC3=O
3705,-6.9,TERLAKIREN,CC(C)OC(=O)C(C(CC1CCCCC1)NC(=O)C(CSC)NC(=O)C(CC2=CC=CC=C2)NC(=O)N3CCOCC3)O
3706,-6.9,TESICAM,C1=CC=C2C(=C1)C(C(=O)NC2=O)C(=O)NC3=CC=C(C=C3)Cl
3707,-6.9,TETRACYCLINE,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O
3708,-6.9,TETRAHYDROPALMATINE,COC1=C(C2=C(CC3C4=CC(=C(C=C4CCN3C2)OC)OC)C=C1)OC
3709,-6.9,TETRAZEPAM,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CCCCC3
3710,-6.9,TETRONASIN 5930,CC1CCCC(C1C(C)C(=C2C(=O)COC2=O)O)C=C(CO)C3C(CCC(O3)C=CC(C)C4C(CC(O4)C(C)OC)C)C
3711,-6.9,TEZAMPANEL,C1CC2CNC(CC2CC1CCC3=NNN=N3)C(=O)O
3712,-6.9,THIOCARBANIDIN,CC(C)COC1=CC=C(C=C1)NC(=S)NC2=CC=C(C=C2)C3=CC=CC=N3
3713,-6.9,TIAPROST,C1C(C(C(C1O)C=CC(COC2=CSC=C2)O)CC=CCCCC(=O)O)O
3714,-6.9,TIARAMIDE,C1CN(CCN1CCO)C(=O)CN2C3=C(C=CC(=C3)Cl)SC2=O
3715,-6.9,TIBRIC ACID,CC1CC(CN(C1)S(=O)(=O)C2=CC(=C(C=C2)Cl)C(=O)O)C
3716,-6.9,TIFLUCARBINE,CCN1CCC2=C(C1)C3=C4C(=CSC4=C(C=C3N2)F)C
3717,-6.9,TIVIRAPINE,CC1CN2C3=C(C=CC(=C3CN1CC=C(C)C)Cl)NC2=S
3718,-6.9,TMC-649128,CC1C(C(OC1N2C=CC(=NC2=O)N)(COC(=O)C(C)C)N=[N+]=[N-])OC(=O)C(C)C
3719,-6.9,TOBORINONE,COC1=C(C=C(C=C1)CNCC(COC2=CC3=C(C=C2)NC(=O)C=C3)O)OC
3720,-6.9,TOLQUINZOLE,CCC1(CCN2CCC3=C(C2C1)C=C(C=C3)C)O
3721,-6.9,TOMELUKAST,CCCC1=C(C=CC(=C1O)C(=O)C)OCCCCC2=NNN=N2
3722,-6.9,TOPIXANTRONE,CN(C)CCNC1=C2C3=C(C=C1)N(N=C3C4=C(C2=O)C=CN=C4)CCNCCO
3723,-6.9,TRANDOLAPRIL,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCCC3CC2C(=O)O
3724,-6.9,TRANILAST,COC1=C(C=C(C=C1)C=CC(=O)NC2=CC=CC=C2C(=O)O)OC
3725,-6.9,TRAXOPRODIL,CC(C(C1=CC=C(C=C1)O)O)N2CCC(CC2)(C3=CC=CC=C3)O
3726,-6.9,TRELOXINATE,COC(=O)C1OC2=C(CC3=C(O1)C=CC(=C3)Cl)C=C(C=C2)Cl
3727,-6.9,TRENGESTONE,CC(=O)C1CCC2C1(CCC3C2C=C(C4=CC(=O)C=CC34C)Cl)C
3728,-6.9,TRIBENDILOL,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=NNN=C32)O
3729,-6.9,TRIBUZONE,CC(C)(C)C(=O)CCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3
3730,-6.9,TRIFLOCIN,C1=CC(=CC(=C1)NC2=C(C=NC=C2)C(=O)O)C(F)(F)F
3731,-6.9,TRIHEXYPHENIDYL,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O
3732,-6.9,TRIKATES,CC(=O)[O-].C(C(=O)O)C(CC(=O)[O-])(C(=O)O)O.C(=O)(O)[O-].[K+].[K+].[K+]
3733,-6.9,TROPAPRIDE,COC1=CC=CC(=C1OC)C(=O)NC2CC3CCC(C2)N3CC4=CC=CC=C4
3734,-6.9,TROPENZILINE,C[N+]1(C2CC(CC1C(C2)OC)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)C
3735,-6.9,UREDOFOS,CCOP(=O)(NC(=S)NC1=CC=CC=C1NC(=O)NS(=O)(=O)C2=CC=C(C=C2)C)OCC
3736,-6.9,URIDINE TRIPHOSPHATE,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
3737,-6.9,VALGANCICLOVIR,CC(C)C(C(=O)OCC(CO)OCN1C=NC2=C1N=C(NC2=O)N)N
3738,-6.9,VAMOROLONE,CC1CC2C3CCC4=CC(=O)C=CC4(C3=CCC2(C1(C(=O)CO)O)C)C
3739,-6.9,VELNEPERIT,CC(C)(C)S(=O)(=O)NC1CCC(CC1)C(=O)NC2=NC=C(C=C2)C(F)(F)F
3740,-6.9,VERCIRNON,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C=C(C=C2)Cl)C(=O)C3=CC=[N+](C=C3)[O-]
3741,-6.9,VERINURAD,CC(C)(C(=O)O)SC1=C(C=NC=C1)C2=CC=C(C3=CC=CC=C32)C#N
3742,-6.9,VINGLYCINATE,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)CN(C)C)CC)OC)C(=O)OC)O
3743,-6.9,VOLINANSERIN,COC1=CC=CC(=C1OC)C(C2CCN(CC2)CCC3=CC=C(C=C3)F)O
3744,-6.9,VORAPAXAR,CCOC(=O)NC1CCC2C(C1)CC3C(C2C=CC4=NC=C(C=C4)C5=CC(=CC=C5)F)C(OC3=O)C
3745,-6.9,XAMOTEROL,C1COCCN1C(=O)NCCNCC(COC2=CC=C(C=C2)O)O
3746,-6.9,XANOXIC ACID,CC(C)OC1=CC2=C(C=C1)OC3=C(C2=O)C=C(C=C3)C(=O)O
3747,-6.9,ZAPRINAST,CCCOC1=CC=CC=C1C2=NC3=NNN=C3C(=O)N2
3748,-6.9,ZIDAPAMIDE,CC1C2=CC=CC=C2CN1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N
3749,-6.9,ZIDOVUDINE,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-]
3750,-6.9,ZINTEROL,CC(C)(CC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)NS(=O)(=O)C)O
3751,-6.9,ZOLPIDEM,CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C
3752,-6.9,ZOMEBAZAM,CC1=NN(C2=C1N(C(=O)CC(=O)N2C)C3=CC=CC=C3)C
3753,-6.8,13-DEOXYDOXORUBICIN,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(CCO)O)N)O
3754,-6.8,ABACAVIR HYDROXYACETATE,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4CC(C=C4)COC(=O)CO
3755,-6.8,ABLUKAST,CCCC1=C(C=CC(=C1O)C(=O)C)OCCCCCOC2=C(C=C3CCC(OC3=C2)C(=O)O)C(=O)C
3756,-6.8,ABT 737,CN(C)CCC(CSC1=CC=CC=C1)NC2=C(C=C(C=C2)S(=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=CC=CC=C5C6=CC=C(C=C6)Cl)[N+](=O)[O-]
3757,-6.8,ABT-384,CC(C)(C(=O)NC1C2CC3CC1CC(C3)(C2)C(=O)N)N4CCN(CC4)C5=NC=C(C=C5)C(F)(F)F
3758,-6.8,ADITEREN,COC1=CC(=CC(=C1N)OC)CC2=CN=C(N=C2N)N
3759,-6.8,ADOZELESIN,CC1=CNC2=C1C34CC3CN(C4=CC2=O)C(=O)C5=CC6=C(N5)C=CC(=C6)NC(=O)C7=CC8=CC=CC=C8O7
3760,-6.8,AFLOQUALONE,CC1=CC=CC=C1N2C(=NC3=C(C2=O)C=C(C=C3)N)CF
3762,-6.8,ALFATRADIOL,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O
3763,-6.8,ALINASTINE,CCOCCN1C2=CC=CC=C2N=C1C3CCN(CC3)CCC4=CC=C(C=C4)C(C)(C)C
3764,-6.8,AMAFOLONE,CC12CCC3C(C1CCC2=O)CCC4C3(CC(C(C4)N)O)C
3765,-6.8,AMELOMETASONE,CCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)COC
3766,-6.8,AMIPIZONE,CC1CC(=O)NN=C1C2=CC=C(C=C2)NC(=O)C(C)Cl
3767,-6.8,AMITRIPTYLINE,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31
3768,-6.8,ANDROGRAPHOLIDE,CC12CCC(C(C1CCC(=C)C2CC=C3C(COC3=O)O)(C)CO)O
3769,-6.8,ANECORTAVE ACETATE,CC(=O)OCC(=O)C1(CCC2C1(CC=C3C2CCC4=CC(=O)CCC43C)C)O
3770,-6.8,ANIDOXIME,CCN(CC)CCC(=NOC(=O)NC1=CC=C(C=C1)OC)C2=CC=CC=C2
3771,-6.8,ANILERIDINE,CCOC(=O)C1(CCN(CC1)CCC2=CC=C(C=C2)N)C3=CC=CC=C3
3772,-6.8,ANTHELMYCIN,C1=CN(C(=O)N=C1N)C2C(C(C(C(O2)C(C(C(C(C(CO)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N)O)O
3773,-6.8,APROCITENTAN,C1=CC(=CC=C1C2=C(N=CN=C2OCCOC3=NC=C(C=N3)Br)NS(=O)(=O)N)Br
3774,-6.8,AR-42,CC(C)C(C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NO
3775,-6.8,AROTINOLOL,CC(C)(C)NCC(CSC1=NC(=CS1)C2=CC=C(S2)C(=O)N)O
3776,-6.8,AVADOMIDE,CC1=NC2=CC=CC(=C2C(=O)N1C3CCC(=O)NC3=O)N
3777,-6.8,AVAROFLOXACIN,COC1=C2C(=CC(=C1N3CCCC(=C(CN)F)C3)F)C(=O)C(=CN2C4CC4)C(=O)O
3778,-6.8,AZAMULIN,CCC1(CC(C2(C(CCC3(C2C(=O)CC3)C(C1O)C)C)C)OC(=O)CSC4=NNC(=N4)N)C
3779,-6.8,AZD-5099,CC1=C(C(=C(N1)C(=O)NC2CCN(CC2OC)C3=NC(=C(S3)C(=O)O)C(=O)NC(C)COC)Cl)Cl
3780,-6.8,AZETIRELIN,C1CC(N(C1)C(=O)C(CC2=CN=CN2)NC(=O)C3CC(=O)N3)C(=O)N
3781,-6.8,BAKEPROFEN,CC(C(=O)O)OC1=CC=CC(=C1)C(=O)C2=CC=CC=C2
3782,-6.8,BALAPIRAVIR,CC(C)C(=O)OCC1(C(C(C(O1)N2C=CC(=NC2=O)N)OC(=O)C(C)C)OC(=O)C(C)C)N=[N+]=[N-]
3783,-6.8,BECLABUVIR,CN1CC2CCC(C1)N2C(=O)C34CC3C5=C(C=CC(=C5)OC)C6=C(C7=C(N6C4)C=C(C=C7)C(=O)NS(=O)(=O)N(C)C)C8CCCCC8
3784,-6.8,BECOCALCIDIOL,CCC(C)C1CCC2C1(CCCC2=CC=C3CC(C(=C)C(C3)O)O)C
3785,-6.8,BEMESETRON,CN1C2CCC1CC(C2)OC(=O)C3=CC(=CC(=C3)Cl)Cl
3786,-6.8,BENAZEPRILAT,C1CC2=CC=CC=C2N(C(=O)C1NC(CCC3=CC=CC=C3)C(=O)O)CC(=O)O
3787,-6.8,BENFURODIL HEMISUCCINATE,CC1=C(OC2=C1C=C(C=C2)C3=CC(=O)OC3)C(C)OC(=O)CCC(=O)O
3788,-6.8,BENOLIZIME,COC1=C(C=C2C3CC(=NO)C4CCCCC4N3CCC2=C1)OC
3789,-6.8,BENZTHIAZIDE,C1=CC=C(C=C1)CSCC2=NS(=O)(=O)C3=CC(=C(C=C3N2)Cl)S(=O)(=O)N
3790,-6.8,BENZYLHYDROCHLOROTHIAZIDE,C1=CC=C(C=C1)CC2NC3=CC(=C(C=C3S(=O)(=O)N2)S(=O)(=O)N)Cl
3791,-6.8,BERUBICIN,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)OCC6=CC=CC=C6
3792,-6.8,BESIGOMSIN,CC1CC2=CC3=C(C(=C2C4=C(C(=C(C=C4CC1(C)O)OC)OC)OC)OC)OCO3
3793,-6.8,BESUNIDE,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)CC2=CC=CC=C2
3794,-6.8,BEVIRIMAT,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)OC(=O)CC(C)(C)C(=O)O)C)C(=O)O
3795,-6.8,BEVONIUM,C[N+]1(CCCCC1COC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C
3796,-6.8,BINEDALINE,CN(C)CCN(C)N1C=C(C2=CC=CC=C21)C3=CC=CC=C3
3797,-6.8,BISOCTRIZOLE,CC(C)(C)CC(C)(C)C1=CC(=C(C(=C1)N2N=C3C=CC=CC3=N2)O)CC4=C(C(=CC(=C4)C(C)(C)CC(C)(C)C)N5N=C6C=CC=CC6=N5)O
3798,-6.8,BOCEPREVIR,CC1(C2C1C(N(C2)C(=O)C(C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)NC(CC3CCC3)C(=O)C(=O)N)C
3799,-6.8,BOLASTERONE,CC1CC2=CC(=O)CCC2(C3C1C4CCC(C4(CC3)C)(C)O)C
3800,-6.8,BQ 788,CCCCC(C(=O)[O-])NC(=O)C(CC1=CN(C2=CC=CC=C21)C(=O)OC)NC(=O)C(CC(C)(C)C)NC(=O)N3C(CCCC3C)C.[Na+]
3801,-6.8,BREFONALOL,CC(C)(CCC1=CC=CC=C1)NCC(C2=CC3=C(C=C2)NC(=O)CC3)O
3802,-6.8,BRIFENTANIL,CCN1C(=O)N(N=N1)CCN2CCC(C(C2)C)N(C3=CC=CC=C3F)C(=O)COC
3803,-6.8,BROCRINAT,C1=CC=C(C(=C1)C2=NOC3=C2C=CC(=C3Br)OCC(=O)O)F
3804,-6.8,BROFAROMINE,COC1=CC(=C2C(=C1)C=C(O2)C3CCNCC3)Br
3805,-6.8,BUCROMARONE,CCCCN(CCCC)CCCOC1=C(C=C(C=C1C)C(=O)C2=CC(=O)C3=CC=CC=C3O2)C
3806,-6.8,BUFENIODE,CC(CCC1=CC=CC=C1)NC(C)C(C2=CC(=C(C(=C2)I)O)I)O
3807,-6.8,BULAQUINE,CC(CCCNC(=C1CCOC1=O)C)NC2=C3C(=CC(=C2)OC)C=CC=N3
3808,-6.8,BUQUINOLATE,CCOC(=O)C1=CNC2=CC(=C(C=C2C1=O)OCC(C)C)OCC(C)C
3809,-6.8,BUTANIXIN,CCCCC1=CC=C(C=C1)NC2=C(C=CC=N2)C(=O)O
3810,-6.8,BUTANTRONE,CCCC(=O)C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=CC=C3O
3811,-6.8,BUTORPHANOL,C1CCC2(C3CC4=C(C2(C1)CCN3CC5CCC5)C=C(C=C4)O)O
3812,-6.8,CALCIPOTRIENE,CC(C=CC(C1CC1)O)C2CCC3C2(CCCC3=CC=C4CC(CC(C4=C)O)O)C
3813,-6.8,CARBADOX,COC(=O)NN=CC1=[N+](C2=CC=CC=C2[N+](=C1)[O-])[O-]
3814,-6.8,CARBAZOCHROME SULFONIC ACID,CN1C(CC2=CC(=C(C=C21)O)N=NC(=O)N)S(=O)(=O)O
3815,-6.8,CAROCAINIDE,CNC(=O)NC1=C(C2=C(C(=C1OCCN3CCCC3)OC)OC=C2)OC
3816,-6.8,CATRAMILAST,CC(CN1C=CNC1=O)C2=CC(=C(C=C2)OC)OCC3CC3
3817,-6.8,CEFETAMET,CC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)O
